Date,Close,Volatility,MA_25,MA_100,Month_Growth_Rate,STOCH_%K,STOCH_%D,Vol_zscore,Ulcer_Index,Return_Entropy_50d,VIX,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,Week_Growth_Rate,Target
2024-05-24,106.4206314086914,0.03326981165331263,106.4206314086914,106.4206314086914,0.0,99.82743289971985,99.82743289971985,0.7071067811865477,0.0,2.2718685126965625,11.930000305175781,0.0,0,0.0,0
2024-05-28,113.84925079345703,0.045861902731243354,110.13494110107422,110.13494110107422,0.06980431600933847,91.30578759989551,95.56661024980768,0.7071067811865477,0.046138442767192055,2.2718685126965625,12.920000076293945,0.06980431600933847,1,0.06980431600933847,0
2024-05-29,114.77283477783203,0.040610311053882166,111.68090565999348,111.68090565999348,0.07848293379378031,94.66058455795971,95.26460168585835,0.7071067811865477,0.04227080019311229,2.2538575896013517,14.279999732971191,0.07848293379378031,2,0.07848293379378031,0
2024-05-30,110.44979858398438,0.05369383469734128,111.37312889099121,111.37312889099121,0.03786077118655307,58.50690355873696,86.075177154078,0.7071067811865477,0.04116792109410232,2.2450352741261774,14.470000267028809,0.03786077118655307,3,0.03786077118655307,0
2024-05-31,109.58319854736328,0.05134198897616202,111.01514282226563,111.01514282226563,0.029717612992978232,51.74355316131442,79.2088523555253,-0.4190836826527515,0.042008882236039345,2.242973226438147,12.920000076293945,0.029717612992978232,4,0.029717612992978232,1
2024-06-03,114.94775390625,0.02637718018668683,111.67057800292969,111.67057800292969,0.08012659185239697,93.61104229734998,81.6092173458294,-0.6498045837790436,0.03938259820934824,2.2459520807289133,13.109999656677246,0.08012659185239697,5,0.08012659185239697,0
2024-06-04,116.38410949707031,0.022079921788752583,112.34393964494977,112.34393964494977,0.09362355735436076,98.80145657954922,84.06525152207509,-1.1202352762652599,0.044978912274473946,2.220025327834538,13.15999984741211,0.09362355735436076,6,0.02226504510084102,0
2024-06-05,122.3843765258789,0.042079521891027045,113.59899425506592,113.59899425506592,0.15000611165217853,99.95375054144327,86.05131389949612,-1.0265046110554414,0.08084912754452424,2.20082764903455,12.630000114440918,0.15000611165217853,7,0.06631832142841712,0
2024-06-06,120.94304656982422,0.05858214961001505,114.41500006781683,114.41500006781683,0.13646240366082588,79.68302815356398,85.34372659439254,-1.0056087015854016,0.0763263103671825,2.1870329067710106,12.579999923706055,0.13646240366082588,8,0.09500468194933769,0
2024-06-07,120.83309173583984,0.030642049526664845,115.05680923461914,115.05680923461914,0.1354291939107154,79.19600138254326,84.72895407320762,-1.1190319607511479,0.07252035543579727,2.2051551011994586,12.220000267028809,0.1354291939107154,9,0.102660748523545,0
2024-06-10,121.73468017578125,0.05059397024948189,115.66388841108842,115.66388841108842,0.14390112673057437,83.18943842194325,84.58899810491086,-1.213946766800032,0.06916396942714902,2.180945560561596,12.739999771118164,0.14390112673057437,10,0.059043574483991966,0
2024-06-11,120.8650131225586,0.03391644080370974,116.09731547037761,116.09731547037761,0.13572914878127204,79.33739189114377,84.1513642537636,-1.1948699267508354,0.06631636658441363,2.161423635898512,12.850000381469727,0.13572914878127204,11,0.03850099162893949,0
2024-06-12,125.15339660644531,0.03502354659597311,116.79393709622897,116.79393709622897,0.17602569116333955,92.96731355768797,84.82951420021934,-1.1576520578348177,0.07991043037309103,2.1850711261109064,12.039999961853027,0.17602569116333955,12,0.022625601070745172,0
2024-06-13,129.561767578125,0.020403426865304195,117.70592498779297,117.70592498779297,0.13801159581781783,99.29125966415846,85.86249601907211,-1.13899954910923,0.10336829042098716,2.18588935921926,11.9399995803833,0.21744971687457634,13,0.07126264181980006,0
2024-06-14,131.8309326171875,0.034779845953867294,118.64759216308593,118.64759216308593,0.1486248716638842,96.78378313122404,86.59058182654891,-1.180935261985333,0.10516096576565108,2.210253577620973,12.65999984741211,0.2387723214205702,14,0.09101679617195153,0
2024-06-17,130.93125915527344,0.03120530660251525,119.41532135009766,119.41532135009766,0.185436830432201,91.05355536946368,86.86951767298109,-1.1383790355402021,0.09865717479573465,2.1897070975426693,12.75,0.23031838302530727,15,0.07554608897162748,0
2024-06-18,135.529541015625,0.04300746847566058,120.36321662454044,120.36321662454044,0.23677299816218975,97.7503462863888,87.50956641494625,-1.1121632358327183,0.11289223318703112,2.18199812411327,12.300000190734863,0.27352693948173906,16,0.1213298001978157,0
2024-06-20,130.73133850097656,0.08040050063671071,120.93922339545355,120.93922339545355,0.1373109439580652,73.57585243283584,86.73547119371788,-0.826695422175434,0.10192261845939565,2.1888701524303307,13.279999732971191,0.2284397937738574,17,0.0445688414839553,0
2024-06-21,126.52288818359375,0.04979548217658357,121.2331004895662,121.2331004895662,0.08711480227271624,62.42894341494498,85.456180257993,-0.6668832473441427,0.08992080238650958,2.1844387299975896,13.199999809265137,0.18889435731407045,18,-0.023455062796197367,0
2024-06-24,118.0660400390625,0.05209346218945928,121.07474746704102,121.07474746704102,-0.035285030731870164,40.02931653665192,83.18483707192595,-0.1180452088762493,0.08731787307620467,2.165888619704715,13.329999923706055,0.1094281106606929,19,-0.10441322309458044,1
2024-06-25,126.0430679321289,0.059240928102019315,121.31133415585472,121.31133415585472,0.042168785283247225,61.158045035575185,81.25136767871871,0.12895460498570369,0.08092573739060066,2.176185661560307,12.84000015258789,0.18438564274328229,20,-0.03733402744830819,0
2024-06-26,126.35296630859375,0.0437643444324806,121.5404992537065,121.5404992537065,0.04568181193957381,61.978871883162626,79.78502189288207,-0.28974077756731353,0.0787685952402759,2.1677819231707462,12.550000190734863,0.18729765681764657,21,-0.06770903699860753,0
2024-06-27,123.94385528564453,0.028122526479255606,121.64499299422555,121.64499299422555,0.018147458938350996,55.59786715182645,77.8318860225754,-0.21706958947632074,0.07680548356887937,2.1957778377414052,12.239999771118164,0.1646600254574509,22,-0.05191932778444955,0
2024-06-28,123.49402618408203,0.03981376634749942,121.7220360438029,121.7220360438029,0.02175164668089339,54.40640623615261,77.62686115644618,-0.4205356355535579,0.0749831417274117,2.178038703591173,12.4399995803833,0.16043312795075407,23,-0.02393924168974568,0
2024-07-01,124.25375366210938,0.04867574671918115,121.82330474853515,121.82330474853515,-0.007188322240785325,56.4186939994139,77.86061819835116,-0.4352148056656095,0.07332722335445363,2.167159360996074,12.220000267028809,0.16757203953181518,24,0.0524089197960705,0
2024-07-02,122.62434387207031,0.019648352487231197,122.47145324707031,121.85411394559421,-0.05354529994252711,52.10288145259467,75.7852101561134,-0.6249380814981491,0.0720296003596069,2.1804228595474875,12.029999732971191,0.15226100661958245,25,-0.02712345959318836,0
2024-07-03,128.2322540283203,0.05687981226898916,123.04677337646484,122.09034135606554,-0.027297679819326473,66.9565353104118,74.19296409265652,-0.39651512251988685,0.07054547400021975,2.1843044204993696,12.09000015258789,0.2049567112213877,26,0.01487331698360567,0
2024-07-05,125.78316497802734,0.024886213429830942,123.48718658447265,122.22222791399274,-0.03931906108945984,60.469640904751834,72.21875861082195,-0.6236738860547596,0.07216346076150483,2.1887270146734705,12.479999542236328,0.18194341936364974,27,0.014839861872489661,0
2024-07-08,128.1522674560547,0.029257223464065892,124.19528533935546,122.42671203613281,-0.05443295612371179,66.74467512995174,71.57184095964134,-0.6001970220384519,0.07325304024415781,2.20257021946843,12.369999885559082,0.2042051034625646,28,0.03772037738108087,0
2024-07-09,131.33111572265625,0.0396625484131445,125.06520202636719,122.72352549235026,0.00458786109403452,75.16448045903637,71.370264913466,-0.5297084666090053,0.07315961811284712,2.2076655869430426,12.510000228881836,0.23407570491007626,29,0.05695893968557897,0
2024-07-10,134.85980224609375,0.0199955827723568,125.86168395996094,123.11501829085812,0.0658925367748683,84.51090127026666,71.43633805588216,-0.4535178783513142,0.06902044066486585,2.2068304934647243,12.850000381469727,0.26723362247482124,30,0.09978001094781198,0
2024-07-11,127.35258483886719,0.06703492334973529,126.3004229736328,123.2474422454834,0.07865551175200089,64.62655831622601,70.70079637713629,0.026263656026775994,0.07013005107683555,2.22109643424448,12.920000076293945,0.19669074645676518,31,-0.006859968235907703,0
2024-07-12,129.19192504882812,0.036644294008539725,126.57272491455078,123.427578088009,0.024982390292140468,69.49841290096384,69.52735134430007,-0.1001443589293285,0.06907546582751135,2.212376400214992,12.460000038146973,0.21397442712670262,32,0.027100288591054667,0
2024-07-15,128.39218139648438,0.032245704374981,126.87069030761718,123.57359583237591,0.01613903612607099,67.3801344236132,67.93179508227281,-0.2537174540082848,0.06187126403480377,2.2012820587418584,13.119999885559082,0.20645949659342602,33,0.0018721006283556984,0
2024-07-16,126.3129653930664,0.03472431773825889,127.08988525390625,123.65186353410994,0.019114381281443573,61.87292158497948,66.18625200496058,-0.2635602512181146,0.06172234549754701,2.202860348313392,13.1899995803833,0.18692178124730038,34,-0.038209911657090645,0
2024-07-17,117.94608306884766,0.042274390753387514,126.9383413696289,123.49336963229709,-0.04492478937373479,39.711586889821184,63.619153580978455,0.2966430449485244,0.0681833321010182,2.2104885087683317,14.479999542236328,0.1083009140952622,35,-0.12541705456739244,1
2024-07-18,121.04493713378906,0.047927813216390655,126.94553833007812,123.42719578098607,-0.025824704958582082,47.91951183049265,61.12761185818365,0.20623447187714064,0.07021775740683188,2.2083979965263274,15.930000305175781,0.1374198360930161,36,-0.04952901201855364,0
2024-07-19,117.88611602783203,0.035147451443039636,126.65484710693359,123.28137789274517,-0.038640189171421854,39.55275237833549,59.426456855458625,0.13538456949463099,0.07452985104563914,2.211143165199883,16.520000457763672,0.10773742334894881,37,-0.08751173122254398,0
2024-07-22,123.49402618408203,0.03498129736476841,126.41213745117187,123.28683041303586,-0.03695035917556152,54.40640623615261,59.025329996519005,0.3638383618624655,0.0749683765353441,2.2142172477064497,14.90999984741211,0.16043312795075407,38,-0.038149949312540184,0
2024-07-23,122.54436492919922,0.02109467334285298,126.04067474365235,123.26826877593994,-0.02574907420554969,51.89104148008774,59.618416243690795,-0.30643805150462117,0.07501979190068701,2.2045813287992706,14.720000267028809,0.151509470551694,39,-0.029835420711879307,0
2024-07-24,114.20747375488281,0.05462779732199744,125.37172332763672,123.04727377542635,-0.10881425649338394,29.809144248625397,58.05097120434332,-0.3349679359269797,0.084442738809756,2.2044614704390604,18.040000915527344,0.07317042046374715,40,-0.031697613152465075,0
2024-07-25,112.23820495605469,0.09138352899854951,124.4400698852539,122.78991499401275,-0.1453799479395407,24.59314822233523,56.18168502130194,-0.31469745185742404,0.0938979098130163,2.2014552214013228,18.459999084472656,0.054665843176797374,41,-0.07275589038474556,0
2024-07-26,113.0179214477539,0.03976241518298725,123.731533203125,122.56265933014626,-0.16195990528358126,26.65838082275841,54.73471070484853,-0.32168626214233315,0.10253664043591151,2.196185021129031,16.389999389648438,0.061992585006629616,42,-0.04129574155220094,0
2024-07-29,111.5484619140625,0.04380328631011907,123.13255615234375,122.3123366615989,-0.12409738636087245,22.766228012999935,53.152701793690916,-0.3053170992704517,0.11224567194704373,2.191476563409176,16.600000381469727,0.04818455253923914,43,-0.09672989568105339,0
2024-07-30,103.69139862060547,0.0847381387437455,122.55757049560548,121.89853803846572,-0.197384832051885,3.113559011619756,50.4874450443012,0.31888329016375183,0.09580540354385961,2.206817155020772,17.690000534057617,0.0,0,-0.15384604848608233,1
2024-07-31,116.9764404296875,0.06607616460273184,122.19490539550782,121.79153591653575,-0.08891305407098146,37.88589233133683,49.77659558823831,2.452935456685315,0.09900902759219869,2.0960795048979217,16.360000610351562,0.12812096264310624,1,0.024245056682959013,0
2024-08-01,109.16935729980469,0.11358807319129538,121.50756103515624,121.5229789246904,-0.1357232651447416,17.45159481475391,47.30134856345542,2.402547683310512,0.10257440102595938,2.096963000620523,18.59000015258789,0.05282944151657574,2,-0.02734227313642057,0
2024-08-02,107.23007202148438,0.07083652971085146,120.83900970458984,121.22521003087361,-0.09085516677233034,14.978402625570808,45.026786649496366,2.235021078555954,0.09895543513649446,2.0914618576532598,23.389999389648438,0.034126971455236056,3,-0.05121178439779701,0
2024-08-05,100.41261291503906,0.13817077512528916,119.91575317382812,120.80046315095862,-0.17045177359169858,19.492697487251146,42.66418776736133,2.2790060990171392,0.09609455493457285,2.0905333955397807,38.56999969482422,0.0,0,-0.09982969561339673,1
2024-08-06,104.21119689941406,0.06895219843244732,119.11405090332032,120.46867782592773,-0.11600109995302095,27.082068113012635,40.26006715006015,2.2231909232862934,0.10407447381152082,2.092358259187009,27.709999084472656,0.03782974941194938,1,0.005012935361306814,0
2024-08-07,98.8731918334961,0.09377609534641601,118.16400482177734,120.04523692411534,-0.19936862625148974,16.41701528962231,36.85537285102792,2.0942484084668425,0.11680126607144446,2.0899268828722475,27.850000381469727,0.0,0,-0.15475978350591849,1
2024-08-08,104.9309310913086,0.0782353270287607,117.23195190429688,119.75457719656137,-0.14373107933658882,28.520059100388234,35.05004789023604,2.2154906803558174,0.1229193167398098,2.0713315869293965,23.790000915527344,0.06126776273202368,1,-0.038824321341897984,0
2024-08-09,104.71101379394531,0.030007555729462957,116.3890658569336,119.47073637764409,-0.08315095018491721,28.080675929298398,32.97916104165277,2.0610600346236465,0.12340589682704407,2.0713315869293965,20.3700008392334,0.05904352688724965,2,-0.02349208743452443,0
2024-08-12,108.97942352294922,0.04524075971030983,115.62215209960938,119.27645280626085,-0.02903451132688196,36.608733634292605,31.44059100218674,2.1125924032312082,0.08943284199581711,2.0585845750697924,20.709999084472656,0.10221407342115715,3,0.08531608091065901,0
2024-08-13,116.09677124023438,0.04135540221374563,115.0127783203125,119.21864041415128,0.027242137822396283,50.82881930860793,30.888385888368163,2.2886301041514674,0.08923143790066981,2.0722861516755615,18.1200008392334,0.17419867900839128,4,0.1140527572319548,0
2024-08-14,118.03605651855469,0.03821816270943986,114.33982849121094,119.19752284458706,0.05815942679236818,54.703409099644894,31.637976998859347,1.9375801134498334,0.09535523765578359,2.065017458185737,16.190000534057617,0.19381254240612703,5,0.19381254240612703,0
2024-08-15,122.81427764892578,0.04858535314311967,114.15829620361328,119.26097468325966,0.1844210733263292,64.25004311889981,32.45450356327971,1.9081610655922523,0.12470109512195474,2.065017458185737,15.229999542236328,0.24213930360159533,6,0.17042969476803263,0
2024-08-16,124.53363037109375,0.031326878943272005,113.97196441650391,119.35188253994646,0.06460437600636981,67.68521925259049,33.86112690699245,1.7906713943753643,0.1325683035332741,2.054392845770798,14.800000190734863,0.25952877682769876,7,0.18930784698691014,0
2024-08-19,129.9516143798828,0.0529449782401416,114.03434173583985,119.53153901180978,0.1903671285982308,78.51006578916501,35.066309884643076,1.707532201736347,0.15574346241226086,2.054392845770798,14.649999618530273,0.3143260773731593,8,0.1924417489005822,0
2024-08-20,127.20264434814453,0.031074810613938,114.06992889404297,119.65939076741536,0.18625905914395446,73.017768528978,36.12264623708759,1.6779630955287186,0.15354445286232035,2.0575795468167883,15.880000114440918,0.28652309073176935,9,0.09566048210702793,0
2024-08-21,128.45217895507812,0.021127886018331522,114.49017272949219,119.80353483606558,0.2792434657961132,75.51427282656418,38.40790266598452,1.3233470010726482,0.1475079520082389,2.059249002432241,16.270000457763672,0.29916083999182996,10,0.08824525948887554,0
2024-08-22,123.69395446777344,0.05883711178664544,114.59613342285157,119.8662835398028,0.18695455141124973,66.00759104638738,40.47862480718713,1.3708688814549608,0.14050112966008102,2.0759404883562285,17.549999237060547,0.2510363241441206,11,0.007162659225682874,0
2024-08-23,129.32183837890625,0.0348006106910208,115.05356231689453,120.01637171185206,0.3079565449519029,77.2518065266921,43.008296092383816,1.4226249881080941,0.12669497777214897,2.0759404883562285,15.859999656677246,0.3079565449519029,12,0.03844911606241843,0
2024-08-26,126.41293334960938,0.053175822881705304,115.17031860351562,120.11631798744202,0.2047251657340924,71.43996756952134,45.441983070209886,1.415340733907747,0.11533481865248285,2.074271032740776,16.149999618530273,0.27853598134558666,13,-0.02723075851854322,0
2024-08-27,128.25225830078125,0.042542979328215415,115.39863433837891,120.24148629995493,0.22482109239398043,75.11484189455244,49.04204721435652,1.0143656832500785,0.09606773970374038,2.074271032740776,15.430000305175781,0.2971388494948149,14,0.00825151047775391,0
2024-08-28,125.5632553100586,0.04441150997704752,115.85286560058594,120.32211916374438,0.15217397239779948,69.74235562221507,50.63487037890043,0.09436390914540707,0.08162433484430943,2.0692286505059987,17.110000610351562,0.2699423674064145,15,-0.022490265782333176,0
2024-08-29,117.54623413085938,0.06361240261929123,116.06518676757813,120.28068804385057,0.012484954362991584,53.72476978133407,52.448529127229435,0.06353799401669903,0.06796152551091582,2.0673729693172125,15.649999618530273,0.18885849592889606,16,-0.04970105744752268,0
2024-08-30,119.32557678222656,0.03789842571370875,116.31749298095703,120.26664229000316,0.010924799605357612,63.08844483324274,54.854031237613036,0.03007885857245874,0.05688583299886561,2.0490120277777724,15.0,0.20685470519827645,17,-0.07729755254012985,0
2024-09-03,107.95980072021484,0.07688990608301664,116.17394653320312,120.08828226725261,-0.12095073319710939,38.077423120383386,55.78326751926966,0.4240763731958584,0.06685602185689081,2.039406159556271,20.719999313354492,0.09190164409803551,18,-0.14597503705068127,0
2024-09-04,106.17046356201172,0.08680384762924952,116.27310913085938,119.88945628574916,-0.1474554845495327,34.13988728725848,56.13615847798195,0.3626557874067872,0.07912816499248643,2.0323541484228533,21.31999969482422,0.0738043507364902,19,-0.1721747050019393,0
2024-09-05,107.17009735107422,0.04657585950228782,115.88085540771485,119.71031038526078,-0.17530768769222224,36.33963698026139,57.13228956251389,0.1424570399244761,0.09077994460851367,2.0124759614528753,19.899999618530273,0.08391461187528199,20,-0.14648519515972552,0
2024-09-06,102.79173278808594,0.066642026255314,115.62575042724609,119.47533014085558,-0.19190569256758278,26.704802495203683,57.04152673225467,0.016733581587444847,0.10600428183336014,2.038017449649367,22.3799991607666,0.03963198600070203,21,-0.12552083400943206,1
2024-09-09,106.43037414550781,0.02726926664043521,115.59376251220704,119.29663211352205,-0.17143971389750973,34.71183496700822,57.37308468414015,0.11006202912526289,0.11338531912341548,2.0490139348471677,19.450000762939453,0.07643307727678221,22,-0.10806738156609086,0
2024-09-10,108.05976104736328,0.041276362845831416,115.8996484375,119.1447825045199,-0.12639415958266098,38.297391374121055,57.45751757113159,0.0008846157575864819,0.12152308415842004,2.0490139348471677,19.079999923706055,0.09291263934654305,23,0.0009259032202874427,0
2024-09-11,116.86648559570312,0.08931350513733959,116.40585998535157,119.11440521240235,-0.09631283423848021,57.67707804891842,57.79993050814711,0.18593190312522326,0.12420633158896877,2.0673748763866073,17.690000534057617,0.18198354304681497,24,0.10074385732943614,0
2024-09-12,119.10585021972656,0.04630266887773723,117.21516632080078,119.11429264670925,-0.05780328749807776,62.60492432433992,58.195006269381864,0.19102586959759085,0.12544993059159068,2.0750910781370466,17.06999969482422,0.20463239843923076,25,0.11137204466235101,0
2024-09-13,119.06585693359375,0.019818614159074554,117.78056335449219,119.11366361147398,-0.07162759930233167,62.516916876156984,58.10834995724472,0.061680645946488456,0.12112687257632498,2.067088030756667,16.559999465942383,0.20422790774371277,26,0.1583213328941378,0
2024-09-16,116.74652099609375,0.0327082769490445,118.26198364257813,119.08331562922551,-0.07021747160180988,57.41308928218272,57.594743458724324,0.06744764779404025,0.12341758211750109,2.067088030756667,17.139999389648438,0.18077022528711933,27,0.09692859706085473,0
2024-09-17,115.5568618774414,0.03359567810966113,118.52508117675781,119.03867697413963,-0.016924168333655697,54.79517829351167,56.40899908394167,-0.11444059994328346,0.10969193431219712,2.059371829006228,17.610000610351562,0.1687380546188987,28,0.06937920977626535,0
2024-09-18,113.33749389648438,0.038657310821758675,118.41471008300782,118.96741218566895,-0.05018272735166118,49.911335742181635,55.25367744460184,-0.11869611030093662,0.0736949784306201,2.048375343808427,18.229999542236328,0.1462914445742419,29,-0.030196781234846183,1
2024-09-19,117.83621215820312,0.020536887034053524,118.40671630859374,118.95344675323109,0.09148230519231572,59.811015228209556,54.46851456468411,0.028055648089198505,0.07366271034509796,2.048375343808427,16.329999923706055,0.1917913235434033,30,-0.010659745589164665,0
2024-09-20,115.96675109863281,0.02759271676318663,118.13281524658203,118.91702363549209,0.09226942416898565,61.41138672514459,54.238704348621965,-0.05576658875153521,0.0727373281816661,2.0383557158631596,16.149999618530273,0.17288365984909765,31,-0.026028501492996372,0
2024-09-23,116.22667694091797,0.01827539423119602,117.800537109375,118.88460981989482,0.08450659105193928,62.85002706843416,53.518615375709075,-0.2622447889101483,0.06860705844697006,2.0383557158631596,15.890000343322754,0.17551254071624792,32,-0.004452758426892865,0
2024-09-24,120.83535766601562,0.05509788863113445,117.43588684082032,118.90783300853911,0.17553575942851535,74.41545459290258,53.66738972687814,-0.13246889080752078,0.07199820395168677,2.050464136684024,15.390000343322754,0.22212457618951092,33,0.04567877409281454,0
2024-09-25,123.47459411621094,0.02729062385401991,117.28676483154297,118.96155960980583,0.16014432071243942,80.92326745550713,53.95781100492587,-0.10669599969625182,0.08088610754338231,2.0638497395823685,15.40999984741211,0.24881772122967333,34,0.08944171845713457,0
2024-09-26,124.00444030761719,0.046293335772172275,117.10885528564454,119.02019775745481,0.14755427094888032,82.2297589066162,54.582181169145926,-0.1408671671724379,0.07062231091272625,2.0567185644719945,15.369999885559082,0.2541765670561388,35,0.05234577755378624,0
2024-09-27,121.36520385742188,0.03847702344194067,117.01570526123047,119.04715185055788,0.038494511397236336,75.72194604401164,55.68203998227981,-0.4826498960574709,0.05987678862539766,2.04333296157365,16.959999084472656,0.22748342201597638,36,0.04655172890199825,0
2024-09-30,121.40518951416016,0.028315430168629578,116.69903930664063,119.0739477330988,0.01930500718639572,75.82054242828855,56.3186448620321,-0.49586557731952446,0.04935250165330147,2.0458077707799096,16.729999542236328,0.22788783554806522,37,0.04455528377426298,0
