Date,Ticker,Action,Price,Shares,Value,Signal_Probability
2024-02-21 00:00:00,NVDA,BUY,67.43818664550781,44.440741159854916,2997.0029970029973,0.9551222920417786
2024-03-25 00:00:00,NVDA,SELL,94.9588394165039,44.440741159854916,4220.041203349078,0.9040420651435852
2024-04-19 00:00:00,NVDA,BUY,76.16539001464844,39.82624198507182,3033.381253610761,0.946021556854248
2024-06-24 00:00:00,NVDA,BUY,118.06604766845703,26.114812797697333,3083.272732625765,0.9236882925033569
2024-07-10 00:00:00,NVDA,SELL,134.85980224609375,32.97052739138458,4446.398803951542,0.9874826669692993
2024-07-11 00:00:00,NVDA,BUY,127.35260009765625,24.41063472063447,3108.7578017069245,0.9408558011054993
2024-07-17 00:00:00,NVDA,BUY,117.94608306884766,26.219252490826456,3092.458132286108,0.9962670207023621
2024-07-19 00:00:00,NVDA,BUY,117.88611602783203,26.23027492589785,3092.185233356327,0.9554938077926636
2024-07-25 00:00:00,NVDA,BUY,112.23820495605469,27.38347217377095,3073.4717622481244,0.9440666437149048
2024-07-30 00:00:00,NVDA,BUY,103.69139099121094,29.300431606734662,3038.202509945159,0.9881530404090881
2024-08-05 00:00:00,NVDA,BUY,100.41261291503906,30.09302146219279,3021.7189155271276,0.9807659387588501
2024-08-07 00:00:00,NVDA,BUY,98.8731918334961,30.468598638356188,3012.5275980679894,0.9746425151824951
2024-08-19 00:00:00,NVDA,SELL,129.9516143798828,25.230690378866434,3278.7689466526704,0.9720482230186462
2024-08-29 00:00:00,NVDA,BUY,117.54623413085938,26.787235446347893,3148.7386494948646,0.9704123139381409
2024-09-06 00:00:00,NVDA,BUY,102.79173278808594,29.64746734513907,3047.514541185039,0.9827234745025635
2024-10-01 00:00:00,NVDA,BUY,116.9664535522461,26.991628127463244,3157.1150176704286,0.9925858378410339
2024-10-15 00:00:00,NVDA,BUY,131.56228637695312,24.94467935500232,3281.779048884086,0.9571637511253357
2024-10-21 00:00:00,NVDA,SELL,143.66880798339844,23.86281025422185,3428.34150435807,0.9690781831741333
2024-10-31 00:00:00,NVDA,BUY,132.72193908691406,24.864980225542478,3300.1283908917717,0.9748149514198303
2024-11-07 00:00:00,NVDA,SELL,148.8373260498047,22.229907376871758,3308.63997230842,0.9935084581375122
2024-11-19 00:00:00,NVDA,SELL,146.9678497314453,20.642056849952343,3033.7187092717472,0.9730381965637207
2024-11-21 00:00:00,NVDA,SELL,146.62796020507812,19.167624217812893,2810.509641035361,0.953046977519989
2024-11-25 00:00:00,NVDA,BUY,135.9810028076172,24.646911569606267,3351.5117513457226,0.9231926798820496
2024-11-27 00:00:00,NVDA,BUY,135.3011932373047,24.728550788514973,3345.8024287153676,0.9719951748847961
2024-12-05 00:00:00,NVDA,SELL,145.02841186523438,18.659661074355554,2706.181011557319,0.9762917160987854
2024-12-10 00:00:00,NVDA,BUY,135.04058837890625,24.79857971503529,3348.814795679575,0.9335572123527527
2024-12-18 00:00:00,NVDA,BUY,128.88192749023438,25.546216192520774,3292.4455829743138,0.9980251789093018
2024-12-31 00:00:00,NVDA,BUY,134.26075744628906,24.918322104650365,3345.5528000609656,0.9560369849205017
2025-01-06 00:00:00,NVDA,SELL,149.39744567871094,18.69252811197578,2792.6159532066786,0.972105085849762
2025-01-14 00:00:00,NVDA,BUY,131.73129272460938,25.265689096010885,3328.281886195581,0.9614943265914917
2025-01-23 00:00:00,NVDA,SELL,147.1879425048828,18.086559755578744,2662.1235174152516,0.9737308025360107
2025-01-27 00:00:00,NVDA,BUY,118.39421081542969,27.0204227164265,3199.061623410624,0.9760968089103699
2025-02-03 00:00:00,NVDA,BUY,116.63459777832031,27.259394495088134,3179.3885126151636,0.9540724158287048
2025-03-03 00:00:00,NVDA,BUY,114.03515625,27.607826566572665,3148.262816242015,0.9788017272949219
2025-03-04 00:00:00,NVDA,BUY,115.96473693847656,27.359583043342507,3172.7468503676178,0.9600881338119507
2025-03-06 00:00:00,NVDA,BUY,110.5459213256836,28.034242979016664,3099.071218783474,0.9671117067337036
2025-03-07 00:00:00,NVDA,BUY,112.66545867919922,27.776907686109883,3129.4980451453443,0.9949630498886108
2025-03-10 00:00:00,NVDA,BUY,106.95670318603516,28.444589208248363,3042.339485195319,0.969112753868103
2025-03-11 00:00:00,NVDA,BUY,108.73631286621094,28.241412630604366,3070.8670795851576,0.976545512676239
2025-03-26 00:00:00,NVDA,BUY,113.74568939208984,27.7428323101714,3155.6275868095904,0.9542778134346008
2025-03-31 00:00:00,NVDA,BUY,108.36636352539062,28.2364294808465,3059.8791817804686,0.9921034574508667
2025-04-03 00:00:00,NVDA,BUY,101.78719329833984,28.85664986009015,2937.2373972515074,0.9370917081832886
2025-04-04 00:00:00,NVDA,BUY,94.29813385009766,29.599505648514143,2791.1781455403084,0.9780705571174622
2025-04-07 00:00:00,NVDA,BUY,97.6277084350586,29.283719921599875,2858.9024703998693,0.975897490978241
2025-04-08 00:00:00,NVDA,BUY,96.28788757324219,29.3942782141853,2830.3129559840763,0.9868277311325073
2025-06-25 00:00:00,NVDA,SELL,154.30130004882812,21.720659709318017,3351.5260310659714,0.9659309387207031
2025-06-30 00:00:00,NVDA,SELL,157.98109436035156,21.081816776691014,3330.5284854860656,0.96214759349823
2025-07-01 00:00:00,NVDA,SELL,153.29136657714844,20.461763342082456,3136.6116652860196,0.9279776215553284
2025-07-02 00:00:00,NVDA,SELL,157.2411346435547,19.859946773197677,3122.8005645782055,0.9448447823524475
2025-07-03 00:00:00,NVDA,SELL,159.3310089111328,19.275830691633043,3071.237551698072,0.9350290298461914
2025-07-08 00:00:00,NVDA,SELL,159.99098205566406,18.708894494820306,2993.254403402108,0.9342414140701294
2025-07-09 00:00:00,NVDA,SELL,162.87081909179688,18.158632892031473,2957.51141271241,0.94671630859375
2025-07-10 00:00:00,NVDA,SELL,164.09075927734375,17.624555454030546,2892.0266863775223,0.9528170228004456
2025-07-11 00:00:00,NVDA,SELL,164.91070556640625,17.106186175970823,2820.9932318296533,0.970401406288147
2025-07-14 00:00:00,NVDA,SELL,164.06076049804688,16.60306305314815,2723.91115109651,0.960491955280304
2025-07-15 00:00:00,NVDA,SELL,170.69036865234375,16.114737669232028,2750.6305134970257,0.969897985458374
2025-07-16 00:00:00,NVDA,SELL,171.36033630371094,15.640774796607559,2680.2084291972774,0.9715547561645508
2025-07-17 00:00:00,NVDA,SELL,172.99024963378906,15.18075200847204,2626.122079574223,0.9715547561645508
2025-07-18 00:00:00,NVDA,SELL,172.40028381347656,14.73425930234051,2540.190485504861,0.9734684228897095
2025-07-21 00:00:00,NVDA,SELL,171.37034606933594,14.300898734624614,2450.7499652551483,0.9675741791725159
2025-07-24 00:00:00,NVDA,SELL,173.73020935058594,13.880284065959183,2411.424656624691,0.9004952907562256
